Date,Instrument,Price Close
01/07/2008,001800.KS,9.742571947
01/07/2008,002251.SZ,1.722566773
01/07/2008,SIFB.BR,76.8878574
01/07/2008,TR.N,14.59093683
01/07/2008,PRESCO.LG,0.118188435
01/07/2008,002215.SZ,0.404076793
01/07/2008,600113.SS,0.311775636
01/07/2008,2593.T,16.01772414
01/07/2008,7550.T,5.383237485
01/07/2008,EIDP.NS,1.955817719
01/07/2008,7581.T,8.72065617
01/07/2008,ADM.N,33.3
01/07/2008,TATE.L,8.458135767
01/07/2008,FIZZ.OQ,2.695825374
01/07/2008,CBRL.OQ,19.98155976
01/07/2008,KENT.IS,2.811741158
01/07/2008,5903.TWO,1.755946498
01/07/2008,600827.SS,1.457229342
01/07/2008,SBRY.L,5.779913977
01/07/2008,2270.SE,10.46778323
01/07/2008,MGROS.IS,7.230306853
01/07/2008,MZTI.OQ,29.18935758
01/07/2008,KER.WA,16.98353541
01/07/2008,PEP.OQ,64.4
01/07/2008,8194.T,7.344206656
01/07/2008,WMK.N,33.36
01/07/2008,SORIANAB.MX,3.37512054
01/07/2008,2801.T,2.443669275
01/07/2008,FEMP.SI,0.341754589
01/07/2008,600598.SS,2.288473039
01/07/2008,EBRO.MC,18.59854809
01/07/2008,000833.SZ,1.32120735
01/07/2008,SFBT.TN,2.300274811
01/07/2008,INDF.JK,0.263215022
01/07/2008,KYGa.I,29.20791298
01/07/2008,600597.SS,0.994734616
01/07/2008,LOTB.BR,445.2233221
01/07/2008,MPE.L,8.282109762
01/07/2008,MOWI.OL,7.142998086
01/07/2008,600486.SS,1.518970026
01/07/2008,LTOL.NS,0.099930604
01/07/2008,TREI.NS,0.614821576
01/07/2008,9948.T,13.28368059
01/07/2008,PEPT.KL,2.732947452
01/07/2008,SZUG.DE,18.23521053
01/07/2008,GUBRF.IS,2.202543561
01/07/2008,KRIr.AT,1.448015878
01/07/2008,BIMAS.IS,1.39340015
01/07/2008,SOPS.KL,0.588821867
01/07/2008,9869.T,12.55774489
01/07/2008,ORK.OL,12.66796898
01/07/2008,SYY.N,27.5
01/07/2008,VIS.MC,18.46353749
01/07/2008,CPIN.JK,0.021708455
01/07/2008,000553.SZ,0.902845641
01/07/2008,GAGR.SI,0.580218585
01/07/2008,DLTR.OQ,11.02667218
01/07/2008,SHPJ.J,4.908310474
01/07/2008,2264.T,1.620392194
01/07/2008,SLCE3.SA,2.006581841
01/07/2008,COST.OQ,60.06098254
01/07/2008,CAKE.OQ,15.88
01/07/2008,ALSEA.MX,1.202285362
01/07/2008,002100.SZ,0.306919471
01/07/2008,417A.T,3.111153012
01/07/2008,WALMEX.MX,1.957671456
01/07/2008,TTC.N,8.325
01/07/2008,600186.SS,0.503213042
01/07/2008,JPFA.JK,0.015195919
01/07/2008,CCEP.OQ,8.380958236
01/07/2008,6010.SE,3.044190492
01/07/2008,BJRI.OQ,9.7
01/07/2008,600305.SS,0.193276147
01/07/2008,BELL.S,162.4340404
01/07/2008,SMG.N,16.49907254
01/07/2008,3549.T,0.677225054
01/07/2008,FRLD.SI,0.812692549
01/07/2008,CWK.L,12.06789939
01/07/2008,002157.SZ,0.241876942
01/07/2008,9861.T,11.97322523
01/07/2008,MTS.AX,3.600729697
01/07/2008,2815.T,15.89516357
01/07/2008,CASY.OQ,23.07
01/07/2008,YAR.OL,81.04711814
01/07/2008,SDFGn.DE,132.810582
01/07/2008,TSCO.L,7.230169573
01/07/2008,EXHO.PA,44.67387036
01/07/2008,2602.T,7.023656595
01/07/2008,2809.T,8.909210898
01/07/2008,JFC.PS,0.750773189
01/07/2008,600887.SS,0.39575483
01/07/2008,2811.T,14.56585274
01/07/2008,CHMB.NS,1.335877863
01/07/2008,600226.SS,0.171164315
01/07/2008,MKS.L,5.991454658
07/01/2009,FB.PS,0.092635013
17/03/2009,BRIMH.IC,0.074035363
23/06/2009,SPAB.BR,76.45203975
25/06/2009,000792.SZ,5.541576769
26/06/2009,MYOR.JK,0.005363438
26/06/2009,LES.CS,15.26316448
26/06/2009,HERDEZ.MX,1.091322471
29/06/2009,ILV.MV,0.776836158
29/06/2009,TFMAMA.BK,1.422274464
29/06/2009,FEMP.SI,0.169503361
29/06/2009,ZHCD.QA,0.67688159
29/06/2009,MLKP.PSX,14.21706865
30/06/2009,0151.HK,0.52426294
30/06/2009,TU.BK,0.162693082
30/06/2009,0297.HK,0.496241479
30/06/2009,2319.HK,1.165176325
30/06/2009,MFI.TO,6.52462497
30/06/2009,EMPa.TO,12.12902013
30/06/2009,0506.HK,0.486179897
30/06/2009,CENTEL.BK,0.090481786
30/06/2009,L.TO,6.003447366
30/06/2009,0142.HK,0.529290398
30/06/2009,NWC.TO,12.94623656
30/06/2009,SAP.TO,10.43870968
30/06/2009,WN.TO,16.72829868
30/06/2009,0322.HK,1.214606208
30/06/2009,CPALL.BK,0.251175088
30/06/2009,BJC.BK,0.119887204
30/06/2009,CPF.BK,0.140423032
30/06/2009,LASa.TO,34.27956989
30/06/2009,PRESCO.LG,0.057216337
30/06/2009,MRU.TO,10.90178121
30/06/2009,PBH.TO,8.541935484
30/06/2009,0220.HK,0.549684512
30/06/2009,3983.HK,0.474219242
30/06/2009,ATD.TO,1.984227406
30/06/2009,ABUK.CA,1.310996543
01/07/2009,000048.SZ,0.433902726
01/07/2009,HSY.N,36.84
01/07/2009,NTML.TA,7.341640706
01/07/2009,CSR.CS,8.083039974
01/07/2009,JFC.PS,0.998204674
01/07/2009,000422.SZ,1.157296218
01/07/2009,SFBT.TN,1.779435743
01/07/2009,CPB.OQ,29.92
01/07/2009,MNST.OQ,2.599164067
01/07/2009,600598.SS,1.889332806
01/07/2009,FCTL.NS,0.916230366
01/07/2009,1722.TW,3.104925054
01/07/2009,KLKK.KL,3.411998863
01/07/2009,KO.N,24.59
01/07/2009,KENT.IS,2.601746337
01/07/2009,2269.T,9.783621493
01/07/2009,ABF.L,12.63764726
01/07/2009,8194.T,8.401490838
01/07/2009,SAVEN.PA,55.75129827
01/07/2009,2050.SE,3.781126371
01/07/2009,TREI.NS,0.843266814
01/07/2009,AUSS.OL,4.736493101
01/07/2009,PSMT.OQ,17.032719
01/07/2009,FIZZ.OQ,4.129775041
01/07/2009,JPFA.JK,0.012770138
01/07/2009,1377.T,13.68671705
01/07/2009,000061.SZ,0.91060029
01/07/2009,600827.SS,1.773453195
01/07/2009,CASY.OQ,26.48
01/07/2009,CPIN.JK,0.012770138
01/07/2009,PODR.ZA,45.07290688
01/07/2009,GL9.I,3.183767033
01/07/2009,001800.KS,8.187768625
01/07/2009,002216.SZ,0.601018365
01/07/2009,LISN.S,22341.71322
01/07/2009,GAGR.SI,0.266675902
01/07/2009,9936.T,6.826096635
01/07/2009,WMK.N,34.01
01/07/2009,2593.T,14.74272699
01/07/2009,600872.SS,1.548611793
01/07/2009,CLOEb.ST,1.439676138
01/07/2009,IOIB.KL,1.023657547
01/07/2009,TR.N,14.00013003
01/07/2009,FAUF.PSX,0.592968787
01/07/2009,002251.SZ,1.838298786
01/07/2009,4001.SE,0.314914205
01/07/2009,SALM.OL,6.631090341
01/07/2009,WLIL.SI,3.476223204
01/07/2009,600251.SS,1.841770207
01/07/2009,CORF.NS,1.9185201
01/07/2009,ZSUG.LZ,1.510779547
01/07/2009,DMC.N,16.92
01/07/2009,3387.T,0.163922784
01/07/2009,KWSG.DE,35.99213256
01/07/2009,CCLP.NS,0.257761819
01/07/2009,AAK.ST,2.123132483
01/07/2009,TSCO.L,5.923599299
01/07/2009,026960.KS,6.874324449
01/07/2009,CAG.N,14.94870333
01/07/2009,600186.SS,0.541357336
01/07/2009,SZUG.DE,20.80061128
01/07/2009,600389.SS,0.991791894
01/07/2009,AXFO.ST,5.595750564
01/07/2009,VIS.MC,19.46380894
01/07/2009,GRG.L,5.812435011
01/07/2009,2264.T,2.381198882
01/07/2009,CHMB.NS,1.381151832
01/07/2009,6326.T,8.489491666
01/07/2009,MOS.N,43.5698748
01/07/2009,CENCOSUD.SN,1.455346147
01/07/2009,600486.SS,1.51830979
01/07/2009,YUM.N,25.18127108
01/07/2009,SBUX.OQ,7
01/07/2009,KR.N,11.115
01/07/2009,GNC.L,1.1946457
01/07/2009,FRAS.KL,2.67081463
01/07/2009,000998.SZ,0.826636261
01/07/2009,MAB.L,3.700186271
01/07/2009,COST.OQ,37.90754501
01/07/2009,INGR.N,27.25
01/07/2009,TGT.N,38.69
01/07/2009,TBSJ.J,15.66119369
01/07/2009,2702.T,18.79076509
01/07/2009,9861.T,11.56434414
01/07/2009,600882.SS,1.224919875
01/07/2009,WMT.OQ,16.12331721
01/07/2009,ICL.TA,10.41017653
01/07/2009,2897.T,9.921652086
01/07/2009,000553.SZ,1.229310269
01/07/2009,3382.T,7.937321669
01/07/2009,MDLZ.OQ,17.40607998
01/07/2009,000876.SZ,0.689158856
01/07/2009,9948.T,14.06977948
01/07/2009,600226.SS,0.221972048
01/07/2009,ALSEA.MX,0.575256411
01/07/2009,2607.T,11.38834248
01/07/2009,2579.T,18.99782586
01/07/2009,3038.T,0.441945336
01/07/2009,2206.T,19.87783414
01/07/2009,2212.T,11.02598613
01/07/2009,DLTR.OQ,14.14334041
01/07/2009,CAKE.OQ,17.84
01/07/2009,002170.SZ,0.514714827
01/07/2009,2811.T,16.51309659
01/07/2009,2001.T,9.483383373
01/07/2009,KDP.OQ,3.55501248
01/07/2009,SCHO.CO,18.06392729
01/07/2009,1210.TW,0.578105432
01/07/2009,002053.SZ,0.987106877
01/07/2009,BG.N,61.59
01/07/2009,002215.SZ,0.596066615
01/07/2009,600298.SS,1.121013888
01/07/2009,ATM.NZ,0.073334143
01/07/2009,WEN.OQ,4.11
01/07/2009,ALICORC1.LM,0.29647758
01/07/2009,600113.SS,0.512228173
01/07/2009,600737.SS,1.776646032
01/07/2009,FMC.N,20.20459248
01/07/2009,PAFO.NS,28.20241508
01/07/2009,2810.T,14.46319495
01/07/2009,2282.T,25.05435345
01/07/2009,APOT.AM,54.55576024
01/07/2009,NESTLE.LG,1.123151148
01/07/2009,SLCE3.SA,0.917665225
01/07/2009,SMG.N,32.61291616
01/07/2009,STRS.TA,10.90342679
01/07/2009,BELL.S,128.1788966
01/07/2009,SEB.A,1169
01/07/2009,ENGO.PSX,0.366067427
01/07/2009,CPG.L,4.808924527
01/07/2009,002041.SZ,0.604704059
01/07/2009,CCEP.OQ,8.445010239
01/07/2009,FLO.N,10.26223248
01/07/2009,BJRI.OQ,16.8
01/07/2009,BACH.NS,2.306806283
01/07/2009,CWK.L,9.464268064
01/07/2009,NUTRESA.CN,8.620130179
01/07/2009,SAE.TA,3.743509865
01/07/2009,600887.SS,0.363183315
01/07/2009,ALG.N,10.49
01/07/2009,ANDE.OQ,20.89334378
01/07/2009,417A.T,2.976498602
01/07/2009,DFIR.SI,5.6888715
01/07/2009,1229.TW,0.203462337
01/07/2009,2809.T,10.23915519
01/07/2009,7616.T,6.015115436
01/07/2009,3549.T,0.767849596
01/07/2009,FRLD.SI,0.427547316
01/07/2009,VNM.HM,0.221863617
01/07/2009,ADM.N,27.55
01/07/2009,6010.SE,2.976144952
01/07/2009,600331.SS,2.326908724
01/07/2009,002100.SZ,0.502254577
01/07/2009,WOW.AX,18.68211921
01/07/2009,002157.SZ,0.267082024
01/07/2009,EXITO.CN,2.324496554
01/07/2009,2815.T,15.42602754
01/07/2009,MBRF3.SA,4.146540802
01/07/2009,JBSS.OQ,4.336914423
01/07/2009,DRI.N,30.50532404
01/07/2009,JJSF.OQ,37.04
01/07/2009,EMMN.S,100.5586592
01/07/2009,EIDP.NS,2.713089005
01/07/2009,PFD.L,4.101072782
01/07/2009,GRUMAB.MX,1.042484283
01/07/2009,AC.MX,2.374547533
01/07/2009,EBRO.MC,15.40806733
01/07/2009,POULA.TN,4.697326768
01/07/2009,2267.T,9.473030334
01/07/2009,SYY.N,22.6
01/07/2009,5903.TWO,1.682471704
01/07/2009,AMRT.JK,0.004093267
01/07/2009,000833.SZ,0.976862234
01/07/2009,CALM.OQ,12.725
01/07/2009,002004.SZ,0.376403285
01/07/2009,8242.T,11.61610933
01/07/2009,9869.T,15.8712082
01/07/2009,GUBRF.IS,1.167090807
01/07/2009,INDF.JK,0.185658153
01/07/2009,AD.AS,11.7329479
01/07/2009,000893.SZ,1.844941969
01/07/2009,2270.SE,8.933095117
01/07/2009,004370.KS,184.1833081
01/07/2009,3397.T,4.247334093
01/07/2009,KER.WA,10.136897
01/07/2009,DANO.PA,50.61482079
01/07/2009,HUSQb.ST,5.544334878
01/07/2009,003230.KS,16.46909062
01/07/2009,SORIANAB.MX,2.226709849
01/07/2009,GIS.N,29.09
01/07/2009,CMG.N,1.6542
01/07/2009,ARYN.S,278.778536
01/07/2009,UIE.CO,5.381148866
01/07/2009,MZTI.OQ,44.4206688
01/07/2009,SENEA.OQ,33.49
01/07/2009,MGROS.IS,5.219702381
01/07/2009,DPFE.NS,1.827537173
01/07/2009,UPLL.NS,1.984780226
01/07/2009,LTOL.NS,0.083874346
01/07/2009,2201.T,5.150636712
01/07/2009,PEPT.KL,2.772045475
01/07/2009,WALMEX.MX,1.447881797
01/07/2009,CCOLA.IS,0.409648452
01/07/2009,8267.T,3.326773082
01/07/2009,000902.SZ,0.357817096
01/07/2009,QRES.KL,0.082853581
01/07/2009,2871.T,3.913448597
01/07/2009,COLR.BR,45.2819006
01/07/2009,AVIJ.J,2.027572666
01/07/2009,TSN.N,12.91
01/07/2009,LSG.OL,1.610407654
01/07/2009,097950.KS,119.3412364
01/07/2009,6250.T,3.14473548
01/07/2009,2659.T,7.971839735
01/07/2009,YSO.LS,0.991920307
01/07/2009,2002.T,9.634317202
01/07/2009,MPE.L,5.430542549
01/07/2009,2802.T,4.048038099
01/07/2009,IMKTA.OQ,15.45
01/07/2009,1332.T,2.629671809
01/07/2009,UTPS.KL,0.860884051
01/07/2009,URC.PS,0.128297766
01/07/2009,FRNM.SI,0.792347083
01/07/2009,ILCO.TA,386.1202617
01/07/2009,NESM.KL,9.003539878
01/07/2009,000848.SZ,0.412462194
01/07/2009,TATE.L,5.087871593
01/07/2009,RMLI.TA,14.50674974
01/07/2009,600597.SS,1.036132941
01/07/2009,SIGMAFA.MX,0.170290213
01/07/2009,1215.TW,0.416539913
01/07/2009,ESCO.NS,1.358866016
01/07/2009,7581.T,14.6391966
01/07/2009,LOUP.PA,28.61852811
01/07/2009,GENP.KL,1.304112755
01/07/2009,002258.SZ,0.921576454
01/07/2009,SDFGn.DE,55.56355473
01/07/2009,MTS.AX,3.39443313
01/07/2009,9956.T,7.795838078
01/07/2009,SMTO3.SA,1.90283938
01/07/2009,2912.TW,2.270045047
01/07/2009,DE.N,40.37
01/07/2009,BRIT.NS,3.276108932
01/07/2009,600305.SS,0.223169624
01/07/2009,DAR.N,6.87
01/07/2009,TXRH.OQ,11.23
01/07/2009,MRCO.NS,0.753004818
01/07/2009,DANGSUG.LG,0.110754507
01/07/2009,ORK.OL,7.523129875
01/07/2009,AGCO.N,25.78901617
01/07/2009,2020.SE,18.11951681
01/07/2009,7550.T,5.621699969
01/07/2009,BBRM.NS,1.053403141
01/07/2009,EAT.N,18.04
01/07/2009,PEP.OQ,56.52
01/07/2009,MKC.N,16.625
01/07/2009,8278.T,18.22134797
01/07/2009,BARN.S,523.0600501
01/07/2009,NESN.S,38.6405959
01/07/2009,KRIr.AT,1.510855604
01/07/2009,SBRY.L,4.850487319
01/07/2009,2801.T,1.987783414
01/07/2009,CBRL.OQ,26.15406329
01/07/2009,YAR.OL,27.49675116
01/07/2009,MDIA3.SA,3.472554012
01/07/2009,LBV.CS,142.7850931
01/07/2009,SIFB.BR,48.66211034
01/07/2009,MCD.N,58.22
01/07/2009,2280.SE,4.753151093
01/07/2009,SOPS.KL,0.397876127
01/07/2009,MOWI.OL,6.946856547
01/07/2009,KYGa.I,23.60232627
01/07/2009,BIMAS.IS,1.396931768
01/07/2009,JOPH.AM,4.582679735
01/07/2009,PZZA.OQ,12.75
01/07/2009,DPZ.OQ,7.96
01/07/2009,DMP.AX,2.375228793
01/07/2009,600866.SS,0.886859551
01/07/2009,SJM.N,48.98
01/07/2009,000895.SZ,1.751280188
01/07/2009,LNN.N,36.42
01/07/2009,LOTB.BR,404.678015
01/07/2009,600078.SS,1.119550424
01/07/2009,BIMBOA.MX,1.346732711
01/07/2009,COKE.OQ,5.413879367
01/07/2009,ADES.JK,0.060903733
01/07/2009,TTC.N,7.61
01/07/2009,EXHO.PA,37.08132369
01/07/2009,1216.TW,0.683337468
01/07/2009,2875.T,20.47831038
01/07/2009,000408.SZ,0.954178923
01/07/2009,600426.SS,0.703423208
01/07/2009,MKS.L,4.940484945
01/07/2009,JMT.LS,6.638297887
01/07/2009,2602.T,8.679288694
01/07/2009,KESKOB.HE,6.862786716
01/07/2009,SHPJ.J,7.15626011
01/07/2009,CARR.PA,39.10493964
01/07/2009,HRL.N,8.8625
01/07/2009,600096.SS,3.279624182
01/07/2009,TACN.NS,1.519542023
01/07/2009,600962.SS,1.263082908
01/07/2009,CF.N,14.802
19/03/2010,000895.SZ,2.464905161
21/06/2010,ILV.MV,0.73308897
24/06/2010,BRIMH.IC,0.064460341
25/06/2010,LBV.CS,125.3282462
28/06/2010,SPAB.BR,75.99474544
29/06/2010,FB.PS,0.595397575
29/06/2010,LASa.TO,52.95344648
30/06/2010,FEMP.SI,0.189392303
30/06/2010,WN.TO,22.80584075
30/06/2010,PBH.TO,11.98083067
30/06/2010,2319.HK,1.637218142
30/06/2010,ABUK.CA,1.338367658
30/06/2010,2280.SE,5.849130448
30/06/2010,0220.HK,0.571421234
30/06/2010,CENTEL.BK,0.122222222
30/06/2010,APOT.AM,45.9039548
30/06/2010,L.TO,7.286440235
30/06/2010,2050.SE,5.8554144
30/06/2010,2020.SE,20.55835533
30/06/2010,ATM.NZ,0.056263327
30/06/2010,SAP.TO,14.28302951
30/06/2010,6010.SE,1.938900125
30/06/2010,3983.HK,0.505549534
30/06/2010,ATD.TO,2.836243483
30/06/2010,0506.HK,0.475520255
30/06/2010,MFI.TO,7.314864257
30/06/2010,CPF.BK,0.62654321
30/06/2010,TU.BK,0.320941067
30/06/2010,ADES.JK,0.061844285
30/06/2010,2270.SE,10.93245874
30/06/2010,0297.HK,0.389276276
30/06/2010,NWC.TO,17.96654764
30/06/2010,0142.HK,0.661231134
30/06/2010,4001.SE,0.422625473
30/06/2010,EMPa.TO,16.49437679
30/06/2010,MRU.TO,13.09589619
30/06/2010,TFMAMA.BK,2.839506173
30/06/2010,BJC.BK,0.286773839
30/06/2010,0322.HK,1.817818372
30/06/2010,1866.HK,0.378807335
30/06/2010,0151.HK,0.78616091
30/06/2010,CPALL.BK,0.44367284
01/07/2010,CF.N,13.098
01/07/2010,2001.T,10.06849315
01/07/2010,600096.SS,2.28737446
01/07/2010,JBSS.OQ,8.210207412
01/07/2010,MBRF3.SA,5.159621496
01/07/2010,SENEA.OQ,31.9
01/07/2010,002041.SZ,1.38097947
01/07/2010,FRNM.SI,1.06862781
01/07/2010,ALG.N,20.88
01/07/2010,000893.SZ,1.778578322
01/07/2010,INGR.N,29.65
01/07/2010,PSMT.OQ,23.3027344
01/07/2010,AC.MX,3.415230205
01/07/2010,GRUMAB.MX,1.497045103
01/07/2010,EAT.N,14.26
01/07/2010,BBRM.NS,1.523400601
01/07/2010,STRS.TA,13.37188383
01/07/2010,PZZA.OQ,11.53
01/07/2010,ADM.N,25.76
01/07/2010,NUTRESA.CN,10.83942082
01/07/2010,7616.T,5.068493151
01/07/2010,KO.N,25.015
01/07/2010,VNM.HM,0.437374652
01/07/2010,DRI.N,35.10753612
01/07/2010,FLO.N,10.69778848
01/07/2010,600331.SS,1.474773991
01/07/2010,ALICORC1.LM,0.684034362
01/07/2010,JMT.LS,9.072776564
01/07/2010,2270.T,18.05936073
01/07/2010,2702.T,22.3173516
01/07/2010,ENGO.PSX,0.502923977
01/07/2010,MNST.OQ,3.272496727
01/07/2010,KDP.OQ,6.02806464
01/07/2010,600426.SS,0.520456548
01/07/2010,9956.T,7.739726027
01/07/2010,CWK.L,12.89696087
01/07/2010,600866.SS,1.486572183
01/07/2010,EMMN.S,153.4176737
01/07/2010,600887.SS,0.716986314
01/07/2010,002170.SZ,0.493482609
01/07/2010,000422.SZ,1.332992294
01/07/2010,CALM.OQ,15.92
01/07/2010,DPFE.NS,2.955874195
01/07/2010,SAE.TA,5.294268825
01/07/2010,9936.T,8.508362877
01/07/2010,BACH.NS,1.819450408
01/07/2010,AD.AS,12.4823004
01/07/2010,SJM.N,59.9
01/07/2010,KESKOB.HE,8.20805848
01/07/2010,DMP.AX,4.152773902
01/07/2010,EXITO.CN,3.107725736
01/07/2010,000408.SZ,1.109030041
01/07/2010,097950.KS,179.7066015
01/07/2010,BIMBOA.MX,1.745271781
01/07/2010,SEB.A,1448
01/07/2010,6250.T,2.448630137
01/07/2010,NESTLE.LG,1.976834046
01/07/2010,POULA.TN,5.292068023
01/07/2010,CARR.PA,34.45747296
01/07/2010,003230.KS,14.0994295
01/07/2010,GIS.N,35.45
01/07/2010,1377.T,13.01369863
01/07/2010,AVIJ.J,2.580701214
01/07/2010,2267.T,13.65296804
01/07/2010,000553.SZ,1.154748035
01/07/2010,SMTO3.SA,1.68562417
01/07/2010,IMKTA.OQ,14.98
01/07/2010,ILCO.TA,439.4796669
01/07/2010,SIGMAFA.MX,0.445639855
01/07/2010,1215.TW,0.427966697
01/07/2010,2593.T,15.28538813
01/07/2010,7581.T,19.84018265
01/07/2010,KLKK.KL,5.071119357
01/07/2010,6326.T,7.614155251
01/07/2010,BG.N,49.81
01/07/2010,ICL.TA,10.40863531
01/07/2010,NESM.KL,10.69500531
01/07/2010,600389.SS,0.562787457
01/07/2010,600298.SS,2.064683587
01/07/2010,600113.SS,0.535850668
01/07/2010,000848.SZ,0.933649066
01/07/2010,AXFO.ST,6.589171824
01/07/2010,SYY.N,28.54
01/07/2010,NTML.TA,7.198663583
01/07/2010,CHDRAUIB.MX,2.623671449
01/07/2010,TSN.N,16.25
01/07/2010,CCOLA.IS,0.631205205
01/07/2010,KER.WA,18.86849414
01/07/2010,WMT.OQ,16.11331722
01/07/2010,TREI.NS,0.875552625
01/07/2010,KRIr.AT,1.039493719
01/07/2010,YSO.LS,0.943785908
01/07/2010,ZYDS.NS,2.101975097
01/07/2010,GENP.KL,1.668357378
01/07/2010,600827.SS,2.328668132
01/07/2010,DFIR.SI,6.18774177
01/07/2010,LOUP.PA,24.25179307
01/07/2010,BAYE.NS,17.0427222
01/07/2010,002053.SZ,0.761720766
01/07/2010,BARN.S,607.9734867
01/07/2010,002385.SZ,0.535126816
01/07/2010,000792.SZ,3.735112795
01/07/2010,UTPS.KL,1.027662615
01/07/2010,3097.T,1.956490252
01/07/2010,002004.SZ,0.955260751
01/07/2010,WMK.N,33
01/07/2010,3038.T,0.556506849
01/07/2010,WALMEX.MX,2.16314812
01/07/2010,HRL.N,10.265
01/07/2010,2579.T,16.72374429
01/07/2010,RMLI.TA,23.45926497
01/07/2010,WEN.OQ,4.01
01/07/2010,600305.SS,0.299785127
01/07/2010,AGCO.N,23.41174258
01/07/2010,CCEP.OQ,12.79561936
01/07/2010,COLR.BR,46.00058157
01/07/2010,ALSEA.MX,0.905748553
01/07/2010,FATF.PSX,0.145730994
01/07/2010,TXRH.OQ,12.6
01/07/2010,PRESCO.LG,0.038333698
01/07/2010,000876.SZ,0.569128747
01/07/2010,PAFO.NS,77.64411872
01/07/2010,TSCO.L,5.719406497
01/07/2010,MLKP.PSX,19.8748538
01/07/2010,UPLL.NS,2.490436056
01/07/2010,CSR.CS,7.674478072
01/07/2010,MDLZ.OQ,18.315304
01/07/2010,CLOEb.ST,2.005838447
01/07/2010,2811.T,18.31050228
01/07/2010,DE.N,55.21
01/07/2010,CENCOSUD.SN,2.546888258
01/07/2010,SAVEN.PA,70.35836327
01/07/2010,2912.TW,2.858474445
01/07/2010,1210.TW,0.473668957
01/07/2010,002258.SZ,0.756426677
01/07/2010,2897.T,12.27167723
01/07/2010,CHMB.NS,1.402962645
01/07/2010,2212.T,13.86986301
01/07/2010,KWSG.DE,29.45262921
01/07/2010,600962.SS,0.996039963
01/07/2010,2801.T,2.084474886
01/07/2010,MOS.N,38.6956194
01/07/2010,600598.SS,1.660595514
01/07/2010,002312.SZ,0.340510187
01/07/2010,MPE.L,4.950178153
01/07/2010,SFBT.TN,1.8347236
01/07/2010,CBRL.OQ,42.51164953
01/07/2010,FIZZ.OQ,4.695707176
01/07/2010,SCHO.CO,19.99932775
01/07/2010,SIFB.BR,58.83015609
01/07/2010,002311.SZ,0.695001963
01/07/2010,VIS.MC,24.44847218
01/07/2010,PFD.L,1.855793524
01/07/2010,PODR.ZA,42.15213
01/07/2010,CCLP.NS,0.458734691
01/07/2010,MOWI.OL,6.71111665
01/07/2010,600486.SS,1.099148437
01/07/2010,KYGa.I,28.91439586
01/07/2010,GL9.I,3.629945801
01/07/2010,3382.T,7.705471747
01/07/2010,PPC.OQ,4.072497401
01/07/2010,MTS.AX,3.641758835
01/07/2010,002216.SZ,0.920393133
01/07/2010,1229.TW,0.22092337
01/07/2010,ZHCD.QA,0.951705599
01/07/2010,WOW.AX,19.84413114
01/07/2010,MCD.N,66.71
01/07/2010,DANGSUG.LG,0.128463336
01/07/2010,EBRO.MC,16.92111752
01/07/2010,CAG.N,18.10808571
01/07/2010,MDIA3.SA,5.132414336
01/07/2010,5903.TWO,2.053751748
01/07/2010,ANDE.OQ,21.68667751
01/07/2010,SBRY.L,4.495054003
01/07/2010,026960.KS,7.885896822
01/07/2010,BELL.S,130.2174777
01/07/2010,JUBI.NS,0.649849721
01/07/2010,417A.T,2.805936073
01/07/2010,YAR.OL,26.55937048
01/07/2010,SBUX.OQ,12.33
01/07/2010,MZTI.OQ,50.63381838
01/07/2010,3549.T,0.766742003
01/07/2010,SORIANAB.MX,2.547589588
01/07/2010,NESN.S,48.33836858
01/07/2010,EIDP.NS,4.348969515
01/07/2010,TGT.N,49.61
01/07/2010,8194.T,7.557077626
01/07/2010,KENT.IS,13.51230122
01/07/2010,2269.T,10.30251142
01/07/2010,YUM.N,28.10782086
01/07/2010,NEST.NS,3.110951089
01/07/2010,1216.TW,0.758697066
01/07/2010,SZUG.DE,18.18102164
01/07/2010,JPFA.JK,0.032425278
01/07/2010,SDFGn.DE,46.48208184
01/07/2010,LOTB.BR,425.5798525
01/07/2010,FRAS.KL,3.870670475
01/07/2010,JFC.PS,1.505024164
01/07/2010,DMC.N,19.95
01/07/2010,CASY.OQ,35.4
01/07/2010,CPB.OQ,35.58
01/07/2010,MKS.L,4.689327907
01/07/2010,LNN.N,32.24
01/07/2010,AUSS.OL,4.875997009
01/07/2010,GAGR.SI,0.373161105
01/07/2010,2264.T,2.4543379
01/07/2010,TBSJ.J,17.84768932
01/07/2010,SHPJ.J,10.72448782
01/07/2010,COST.OQ,45.4493169
01/07/2010,LSG.OL,1.768133101
01/07/2010,001800.KS,14.87292938
01/07/2010,1332.T,3.276255708
01/07/2010,ABF.L,14.06666292
01/07/2010,FAUF.PSX,0.645676736
01/07/2010,002251.SZ,1.627269581
01/07/2010,LISN.S,25018.88218
01/07/2010,LTOL.NS,0.127522542
01/07/2010,TR.N,14.6444716
01/07/2010,002299.SZ,1.95849986
01/07/2010,DPZ.OQ,11.31
01/07/2010,CPIN.JK,0.073894342
01/07/2010,000833.SZ,0.979495334
01/07/2010,ORK.OL,6.39332004
01/07/2010,BAKKA.OL,5.05764036
01/07/2010,HERDEZ.MX,1.320289265
01/07/2010,600186.SS,0.597237983
01/07/2010,9861.T,11.11872146
01/07/2010,MGROS.IS,16.33934772
01/07/2010,DANO.PA,55.10633238
01/07/2010,INDF.JK,0.471490019
